WPNo;StepNo;ONo;OPos;Description;OpNo;NextStepNo;FirstStep;ErrorStepNo;NewPNo;PlannedStart;PlannedEnd;Start;End;OPNoType;ResourceID;TransportTime;ErrorStep;ElectricEnergyCalc;ElectricEnergyReal;CompressedAirCalc;CompressedAirReal;FreeString;StaffId;ErrorRetVal;Active
9005;50;2328;3;pressing with force regulation;111;60;0;0;0;2025-11-25 16:05:04;2025-11-25 16:05:11;2025-11-25 16:11:01;2025-11-25 16:11:05;1;5;0;0;1837000;0;151;0;;0;0;1
1;60;2007;1;comissioning suborder 3;1010;70;0;0;0;2023-10-09 16:56:08;2023-10-09 16:56:08;2023-10-09 16:57:38;2023-10-09 16:57:38;1;0;0;0;0;0;0;0;;0;0;1
1;60;2046;1;comissioning suborder 2;1010;70;0;0;0;2023-10-10 18:26:13;2023-10-10 18:26:43;2023-10-10 18:26:50;2023-10-10 18:26:50;1;0;0;0;0;0;0;0;;0;0;1
2;60;2076;1;comissioning suborder 2;1010;70;0;0;0;2023-10-16 16:07:47;2023-10-16 16:07:51;2023-10-16 16:18:11;2023-10-16 16:18:11;1;0;0;0;0;0;0;0;;0;0;1
2;60;2078;1;comissioning suborder 2;1010;70;0;0;0;2023-10-16 16:44:44;2023-10-16 16:44:48;2023-10-16 16:44:57;2023-10-16 16:44:57;1;0;0;0;0;0;0;0;;0;0;1
2;60;2080;1;comissioning suborder 2;1010;70;0;0;0;2023-10-16 17:02:45;2023-10-16 17:02:49;2023-10-16 17:02:59;2023-10-16 17:02:59;1;0;0;0;0;0;0;0;;0;0;1
2;60;2084;1;comissioning suborder 2;1010;70;0;0;0;2023-10-16 17:26:13;2023-10-16 17:26:17;2023-10-16 17:26:13;2023-10-16 17:26:13;1;0;0;0;0;0;0;0;;0;0;1
2;60;2086;1;comissioning suborder 2;1010;70;0;0;0;2023-10-16 17:44:40;2023-10-16 17:44:44;2023-10-16 17:44:40;2023-10-16 17:44:40;1;0;0;0;0;0;0;0;;0;0;1
1;60;2091;1;comissioning suborder 2;1010;70;0;0;0;2023-10-16 18:11:57;2023-10-16 18:12:27;2023-10-16 18:18:06;2023-10-16 18:18:06;1;0;0;0;0;0;0;0;;0;0;1
6002;60;2097;1;comissioning suborder 2;1010;70;0;0;0;2023-10-18 08:41:21;2023-10-18 08:41:25;2023-10-18 08:44:58;2023-10-18 08:44:58;1;0;0;0;0;0;0;0;;0;0;1
2;60;2100;1;comissioning suborder 2;1010;70;0;0;0;2023-10-18 10:21:35;2023-10-18 10:21:39;2023-10-18 10:21:47;2023-10-18 10:21:47;1;0;0;0;0;0;0;0;;0;0;1
2000;60;2101;1;pressing with force regulation;111;70;0;0;0;2023-10-18 10:30:07;2023-10-18 10:30:14;NULL;NULL;1;6;0;0;1837000;0;151;0;;0;0;1
2000;60;2101;2;pressing with force regulation;111;70;0;0;0;2023-10-18 10:30:27;2023-10-18 10:30:34;2023-10-18 10:52:03;2023-10-18 10:52:07;1;6;0;0;1837000;0;151;0;;0;0;1
2;60;2102;1;comissioning suborder 2;1010;70;0;0;0;2023-10-18 10:28:39;2023-10-18 10:28:43;2023-10-18 10:28:39;2023-10-18 10:28:39;1;0;0;0;0;0;0;0;;0;0;1
6002;60;2111;1;comissioning suborder 2;1010;70;0;0;0;2023-10-18 15:48:51;2023-10-18 15:48:55;2023-10-18 15:50:56;2023-10-18 15:50:56;1;0;0;0;0;0;0;0;;0;0;1
2000;60;2113;1;pressing with force regulation;111;70;0;900;0;2023-10-18 15:53:04;2023-10-18 15:53:11;2023-10-18 16:13:48;2023-10-18 16:13:53;1;6;0;0;1837000;0;151;0;;0;0;1
2000;60;2113;2;pressing with force regulation;111;70;0;900;0;2023-10-18 15:53:24;2023-10-18 15:53:31;2023-10-18 16:14:18;2023-10-18 16:14:22;1;6;0;0;1837000;0;151;0;;0;0;1
2;60;2116;1;comissioning suborder 2;1010;70;0;0;0;2023-10-18 15:53:21;2023-10-18 15:53:25;2023-10-18 15:55:07;2023-10-18 15:55:07;1;0;0;0;0;0;0;0;;0;0;1
2;60;2120;1;comissioning suborder 2;1010;70;0;0;0;2023-10-18 16:31:38;2023-10-18 16:31:42;2023-10-18 16:31:51;2023-10-18 16:31:51;1;0;0;0;0;0;0;0;;0;0;1
2000;60;2121;1;pressing with force regulation;111;70;0;900;0;2023-10-18 16:43:13;2023-10-18 16:43:20;2023-10-18 17:45:34;2023-10-18 17:45:38;1;6;0;0;1837000;0;151;0;;0;0;1
2000;60;2121;2;pressing with force regulation;111;70;0;900;0;2023-10-18 16:43:33;2023-10-18 16:43:40;2023-10-18 17:44:05;2023-10-18 17:44:09;1;6;0;0;1837000;0;151;0;;0;0;1
2;60;2122;1;comissioning suborder 2;1010;70;0;0;0;2023-10-18 16:41:45;2023-10-18 16:41:49;2023-10-18 16:41:48;2023-10-18 16:41:48;1;0;0;0;0;0;0;0;;0;0;1
6003;60;2124;1;comissioning suborder 2;1010;70;0;0;0;2023-10-18 17:30:22;2023-10-18 17:30:26;2023-10-18 17:30:41;2023-10-18 17:30:41;1;0;0;0;0;0;0;0;;0;0;1
2000;60;2147;3;pressing with force regulation;111;70;0;900;0;2023-10-19 17:38:11;2023-10-19 17:38:18;NULL;NULL;1;6;0;0;1837000;0;151;0;;0;0;1
2000;60;2147;4;pressing with force regulation;111;70;0;900;0;2023-10-19 17:38:31;2023-10-19 17:38:38;NULL;NULL;1;6;0;0;1837000;0;151;0;;0;0;1
2000;60;2147;5;pressing with force regulation;111;70;0;900;0;2023-10-19 17:38:51;2023-10-19 17:38:58;NULL;NULL;1;6;0;0;1837000;0;151;0;;0;0;1
214;60;2162;2;store a part from stopper 1;210;0;0;0;0;2024-11-05 11:55:52;2024-11-05 11:56:12;2024-11-05 11:59:34;2024-11-05 11:59:48;1;1;0;0;0;0;0;0;;0;0;1
1200;60;2163;1;store a part from stopper 1;210;0;0;0;0;2024-11-05 12:01:18;2024-11-05 12:01:38;2024-11-05 12:05:40;2024-11-05 12:05:54;1;1;0;0;0;0;0;0;;0;0;1
1214;60;2176;1;store a part from stopper 1;210;0;0;0;0;2024-11-08 15:20:40;2024-11-08 15:21:00;2024-11-08 15:25:51;2024-11-08 15:26:05;1;1;0;0;0;0;0;0;;0;0;1
1214;60;2176;2;store a part from stopper 1;210;0;0;0;0;2024-11-08 15:21:00;2024-11-08 15:21:20;2024-11-08 15:26:17;2024-11-08 15:26:31;1;1;0;0;0;0;0;0;;0;0;1
2000;60;2178;1;store a part from stopper 1;210;0;0;0;0;2024-11-08 15:29:15;2024-11-08 15:29:35;2024-11-08 15:38:54;2024-11-08 15:39:08;1;1;0;0;0;0;0;0;;0;0;1
2000;60;2178;2;store a part from stopper 1;210;0;0;0;0;2024-11-08 15:29:35;2024-11-08 15:29:55;2024-11-08 15:40:36;2024-11-08 15:40:52;1;1;0;0;0;0;0;0;;0;0;1
2000;60;2178;3;store a part from stopper 1;210;0;0;0;0;2024-11-08 15:29:55;2024-11-08 15:30:15;2024-11-08 15:40:56;2024-11-08 15:41:13;1;1;0;0;0;0;0;0;;0;0;1
1214;60;2181;1;store a part from stopper 1;210;0;0;0;0;2024-11-09 11:00:49;2024-11-09 11:01:09;2024-11-09 11:07:13;2024-11-09 11:07:26;1;1;0;0;0;0;0;0;;0;0;1
2000;60;2182;1;store a part from stopper 1;210;0;0;0;0;2024-11-09 10:44:54;2024-11-09 10:45:14;2024-11-09 11:16:37;2024-11-09 11:16:51;1;1;0;0;0;0;0;0;;0;0;1
2000;60;2197;1;store a part from stopper 1;210;0;0;0;0;2024-11-11 16:58:55;2024-11-11 16:59:15;2024-11-11 17:07:37;2024-11-11 17:07:52;1;1;0;0;0;0;0;0;;0;0;1
2000;60;2197;2;store a part from stopper 1;210;0;0;0;0;2024-11-11 16:59:15;2024-11-11 16:59:35;2024-11-11 17:08:54;2024-11-11 17:09:08;1;1;0;0;0;0;0;0;;0;0;1
2000;60;2197;3;store a part from stopper 1;210;0;0;0;0;2024-11-11 16:59:35;2024-11-11 16:59:55;2024-11-11 17:09:18;2024-11-11 17:09:32;1;1;0;0;0;0;0;0;;0;0;1
2000;60;2197;4;store a part from stopper 1;210;0;0;0;0;2024-11-11 16:59:55;2024-11-11 17:00:15;2024-11-11 17:09:40;2024-11-11 17:09:55;1;1;0;0;0;0;0;0;;0;0;1
1214;60;2207;1;store a part from stopper 1;210;0;0;0;0;2024-11-13 09:21:22;2024-11-13 09:21:42;2024-11-13 09:39:09;2024-11-13 09:39:23;1;1;0;0;0;0;0;0;;0;0;1
1214;60;2207;2;store a part from stopper 1;210;0;0;0;0;2024-11-13 09:21:42;2024-11-13 09:22:02;2024-11-13 09:43:04;2024-11-13 09:43:19;1;1;0;0;0;0;0;0;;0;0;1
1214;60;2207;3;store a part from stopper 1;210;0;0;0;0;2024-11-13 09:22:02;2024-11-13 09:22:22;2024-11-13 09:45:54;2024-11-13 09:46:08;1;1;0;0;0;0;0;0;;0;0;1
1214;60;2207;4;store a part from stopper 1;210;0;0;0;0;2024-11-13 09:22:22;2024-11-13 09:22:42;2024-11-13 09:43:35;2024-11-13 09:43:48;1;1;0;0;0;0;0;0;;0;0;1
1214;60;2207;5;store a part from stopper 1;210;0;0;0;0;2024-11-13 09:22:42;2024-11-13 09:23:02;2024-11-13 10:32:05;2024-11-13 10:32:19;1;1;0;0;0;0;0;0;;0;0;1
1214;60;2207;6;store a part from stopper 1;210;0;0;0;0;2024-11-13 09:23:02;2024-11-13 09:23:22;2024-11-13 10:32:34;2024-11-13 10:32:51;1;1;0;0;0;0;0;0;;0;0;1
1214;60;2207;7;store a part from stopper 1;210;0;0;0;0;2024-11-13 09:23:22;2024-11-13 09:23:42;2024-11-13 11:00:52;2024-11-13 11:01:07;1;1;0;0;0;0;0;0;;0;0;1
1214;60;2207;8;store a part from stopper 1;210;0;0;0;0;2024-11-13 09:23:42;2024-11-13 09:24:02;2024-11-13 11:02:11;2024-11-13 11:02:29;1;1;0;0;0;0;0;0;;0;0;1
2000;60;2213;1;store a part from stopper 1;210;0;0;0;0;2024-11-13 16:34:16;2024-11-13 16:34:36;2024-11-13 17:20:45;2024-11-13 17:21:02;1;1;0;0;0;0;0;0;;0;0;1
1214;60;2214;1;store a part from stopper 1;210;0;0;0;0;2024-11-13 17:18:14;2024-11-13 17:18:34;2024-11-13 17:19:57;2024-11-13 17:20:12;1;1;0;0;0;0;0;0;;0;0;1
1214;60;2219;1;store a part from stopper 1;210;0;0;0;0;2024-11-26 08:34:01;2024-11-26 08:34:21;2024-11-26 08:47:17;2024-11-26 08:47:33;1;1;0;0;0;0;0;0;;0;0;1
1214;60;2227;1;store a part from stopper 1;210;0;0;0;0;2024-12-05 09:54:13;2024-12-05 09:54:33;2024-12-05 10:10:41;2024-12-05 10:10:55;1;1;0;0;0;0;0;0;;0;0;1
1214;60;2229;1;store a part from stopper 1;210;0;0;0;0;2024-12-05 11:09:43;2024-12-05 11:10:03;2024-12-05 11:18:04;2024-12-05 11:18:17;1;1;0;0;0;0;0;0;;0;0;1
9008;60;2264;1;feed back cover from magazine;201;70;0;0;0;2025-03-21 14:42:00;2025-03-21 14:42:03;2025-03-21 14:46:23;2025-03-21 14:46:25;1;4;0;0;1257000;0;180;0;;0;0;1
9008;60;2264;2;feed back cover from magazine;201;70;0;0;0;2025-03-21 14:42:00;2025-03-21 14:42:03;2025-03-21 14:47:00;2025-03-21 14:47:02;1;4;0;0;1257000;0;180;0;;0;0;1
9008;60;2266;1;feed back cover from magazine;201;70;0;0;0;2025-03-26 10:48:32;2025-03-26 10:48:35;2025-03-26 11:05:44;2025-03-26 11:05:46;1;4;0;0;1257000;0;180;0;;0;0;1
9008;60;2267;1;feed back cover from magazine;201;70;0;0;0;2025-03-26 11:08:59;2025-03-26 11:09:02;2025-03-26 11:30:47;2025-03-26 11:30:49;1;4;0;0;1257000;0;180;0;;0;0;1
9008;60;2268;1;feed back cover from magazine;201;70;0;0;0;2025-03-26 11:27:47;2025-03-26 11:27:50;2025-03-26 11:45:43;2025-03-26 11:45:45;1;4;0;0;1257000;0;180;0;;0;0;1
2000;60;2291;1;store a part from stopper 1;210;0;0;0;0;2025-11-17 09:14:34;2025-11-17 09:14:54;NULL;NULL;1;1;0;0;0;0;0;0;;0;0;1
2000;60;2292;1;store a part from stopper 1;210;0;0;0;0;2025-11-17 09:49:52;2025-11-17 09:50:12;NULL;NULL;1;1;0;0;0;0;0;0;;0;0;1
1214;60;2294;1;store a part from stopper 1;210;0;0;0;0;2025-11-17 09:48:00;2025-11-17 09:48:20;NULL;NULL;1;1;0;0;0;0;0;0;;0;0;1
9012;60;2298;1;store a part from stopper 1;210;0;0;0;9012;2025-11-17 11:20:56;2025-11-17 11:21:16;NULL;NULL;1;1;0;0;0;0;0;0;;0;0;1
9012;60;2299;1;store a part from stopper 1;210;0;0;0;9012;2025-11-17 11:23:19;2025-11-17 11:23:39;NULL;NULL;1;1;0;0;0;0;0;0;;0;0;1
9012;60;2300;1;store a part from stopper 1;210;0;0;0;9012;2025-11-17 11:31:23;2025-11-17 11:31:43;2025-11-17 11:37:01;2025-11-17 11:37:14;1;1;0;0;0;0;0;0;;0;0;1
9012;60;2301;1;store a part from stopper 1;210;0;0;0;9012;2025-11-17 11:33:09;2025-11-17 11:33:29;2025-11-17 11:41:36;2025-11-17 11:41:49;1;1;0;0;0;0;0;0;;0;0;1
9012;60;2305;1;store a part from stopper 1;210;0;0;0;9012;2025-11-17 11:56:16;2025-11-17 11:56:36;2025-11-17 12:00:38;2025-11-17 12:00:51;1;1;0;0;0;0;0;0;;0;0;1
9012;60;2307;1;store a part from stopper 1;210;0;0;0;9012;2025-11-17 12:02:25;2025-11-17 12:02:45;2025-11-17 12:04:08;2025-11-17 12:04:22;1;1;0;0;0;0;0;0;;0;0;1
1214;60;2313;1;store a part from stopper 1;210;0;0;0;0;2025-11-24 08:59:02;2025-11-24 08:59:22;NULL;NULL;1;1;0;0;0;0;0;0;;0;0;1
9005;60;2315;1;store a part from stopper 1;210;0;0;0;0;2025-11-24 09:21:59;2025-11-24 09:22:19;2025-11-24 09:29:06;2025-11-24 09:29:19;1;1;0;0;0;0;0;0;;0;0;1
9005;60;2325;1;store a part from stopper 1;210;0;0;0;0;2025-11-24 10:09:52;2025-11-24 10:10:12;2025-11-24 10:15:30;2025-11-24 10:15:47;1;1;0;0;0;0;0;0;;0;0;1
9005;60;2327;1;store a part from stopper 1;210;0;0;0;0;2025-11-24 10:17:33;2025-11-24 10:17:53;2025-11-24 10:28:36;2025-11-24 10:28:50;1;1;0;0;0;0;0;0;;0;0;1
9005;60;2327;2;store a part from stopper 1;210;0;0;0;0;2025-11-24 10:17:53;2025-11-24 10:18:13;2025-11-24 10:29:42;2025-11-24 10:29:56;1;1;0;0;0;0;0;0;;0;0;1
9005;60;2328;1;store a part from stopper 1;210;0;0;0;0;2025-11-25 16:04:31;2025-11-25 16:04:51;2025-11-25 16:07:31;2025-11-25 16:07:45;1;1;0;0;0;0;0;0;;0;0;1
9005;60;2328;2;store a part from stopper 1;210;0;0;0;0;2025-11-25 16:04:51;2025-11-25 16:05:11;2025-11-25 16:10:42;2025-11-25 16:10:55;1;1;0;0;0;0;0;0;;0;0;1
9005;60;2328;3;store a part from stopper 1;210;0;0;0;0;2025-11-25 16:05:11;2025-11-25 16:05:31;2025-11-25 16:11:15;2025-11-25 16:11:28;1;1;0;0;0;0;0;0;;0;0;1
1;70;2007;1;comissioning suborder 4;1010;80;0;0;0;2023-10-09 16:56:08;2023-10-09 16:56:08;2023-10-09 16:57:39;2023-10-09 16:57:39;1;0;0;0;0;0;0;0;;0;0;1
1;70;2046;1;comissioning suborder 3;1010;80;0;0;0;2023-10-10 18:26:33;2023-10-10 18:27:03;2023-10-10 18:26:51;2023-10-10 18:26:51;1;0;0;0;0;0;0;0;;0;0;1
2;70;2076;1;comissioning suborder 3;1010;80;0;0;0;2023-10-16 16:07:51;2023-10-16 16:07:55;2023-10-16 16:18:12;2023-10-16 16:18:12;1;0;0;0;0;0;0;0;;0;0;1
2;70;2078;1;comissioning suborder 3;1010;80;0;0;0;2023-10-16 16:44:48;2023-10-16 16:44:52;2023-10-16 16:44:58;2023-10-16 16:44:58;1;0;0;0;0;0;0;0;;0;0;1
2;70;2080;1;comissioning suborder 3;1010;80;0;0;0;2023-10-16 17:02:49;2023-10-16 17:02:53;2023-10-16 17:03:00;2023-10-16 17:03:00;1;0;0;0;0;0;0;0;;0;0;1
2;70;2084;1;comissioning suborder 3;1010;80;0;0;0;2023-10-16 17:26:17;2023-10-16 17:26:21;2023-10-16 17:26:14;2023-10-16 17:26:14;1;0;0;0;0;0;0;0;;0;0;1
2;70;2086;1;comissioning suborder 3;1010;80;0;0;0;2023-10-16 17:44:44;2023-10-16 17:44:48;2023-10-16 17:44:41;2023-10-16 17:44:41;1;0;0;0;0;0;0;0;;0;0;1
1;70;2091;1;comissioning suborder 3;1010;80;0;0;0;2023-10-16 18:12:17;2023-10-16 18:12:47;2023-10-16 18:18:07;2023-10-16 18:18:07;1;0;0;0;0;0;0;0;;0;0;1
6002;70;2097;1;comissioning suborder 3;1010;80;0;0;0;2023-10-18 08:41:25;2023-10-18 08:41:29;2023-10-18 08:44:59;2023-10-18 08:44:59;1;0;0;0;0;0;0;0;;0;0;1
2;70;2100;1;comissioning suborder 3;1010;80;0;0;0;2023-10-18 10:21:39;2023-10-18 10:21:43;2023-10-18 10:21:48;2023-10-18 10:21:48;1;0;0;0;0;0;0;0;;0;0;1
2000;70;2101;1;print label;114;80;0;0;0;2023-10-18 10:30:14;2023-10-18 10:30:23;NULL;NULL;1;7;0;0;0;0;0;0;^XA^XF?:#Parameter1.ZPL^FN11^FD#ONo^FS^FN12^FD#OPos^FS^FN13^FDQA,http://172.21.0.90/I4.0/mes4/mes4.php?content=order&ONo-OPos=#ONo-#OPos^FS^XZ;0;0;1
2000;70;2101;2;print label;114;80;0;0;0;2023-10-18 10:30:34;2023-10-18 10:30:43;2023-10-18 10:53:41;2023-10-18 10:53:48;1;7;0;0;0;0;0;0;^XA^XF?:#Parameter1.ZPL^FN11^FD#ONo^FS^FN12^FD#OPos^FS^FN13^FDQA,http://172.21.0.90/I4.0/mes4/mes4.php?content=order&ONo-OPos=#ONo-#OPos^FS^XZ;0;0;1
2;70;2102;1;comissioning suborder 3;1010;80;0;0;0;2023-10-18 10:28:39;2023-10-18 10:28:39;2023-10-18 10:28:40;2023-10-18 10:28:40;1;0;0;0;0;0;0;0;;0;0;1
6002;70;2111;1;comissioning suborder 3;1010;80;0;0;0;2023-10-18 15:48:55;2023-10-18 15:48:59;2023-10-18 15:50:57;2023-10-18 15:50:57;1;0;0;0;0;0;0;0;;0;0;1
2000;70;2113;1;print label;114;80;0;900;0;2023-10-18 15:53:11;2023-10-18 15:53:20;2023-10-18 16:14:04;2023-10-18 16:14:11;1;7;0;0;0;0;0;0;^XA^XF?:#Parameter1.ZPL^FN11^FD#ONo^FS^FN12^FD#OPos^FS^FN13^FDQA,http://172.21.0.90/I4.0/mes4/mes4.php?content=order&ONo-OPos=#ONo-#OPos^FS^XZ;0;0;1
2000;70;2113;2;print label;114;80;0;900;0;2023-10-18 15:53:31;2023-10-18 15:53:40;2023-10-18 16:14:34;2023-10-18 16:14:40;1;7;0;0;0;0;0;0;^XA^XF?:#Parameter1.ZPL^FN11^FD#ONo^FS^FN12^FD#OPos^FS^FN13^FDQA,http://172.21.0.90/I4.0/mes4/mes4.php?content=order&ONo-OPos=#ONo-#OPos^FS^XZ;0;0;1
2;70;2116;1;comissioning suborder 3;1010;80;0;0;0;2023-10-18 15:53:21;2023-10-18 15:53:21;2023-10-18 15:55:08;2023-10-18 15:55:08;1;0;0;0;0;0;0;0;;0;0;1
2;70;2120;1;comissioning suborder 3;1010;80;0;0;0;2023-10-18 16:31:42;2023-10-18 16:31:46;2023-10-18 16:31:52;2023-10-18 16:31:52;1;0;0;0;0;0;0;0;;0;0;1
2000;70;2121;1;print label;114;80;0;900;0;2023-10-18 16:43:20;2023-10-18 16:43:29;2023-10-18 17:45:50;2023-10-18 17:45:56;1;7;0;0;0;0;0;0;^XA^XF?:#Parameter1.ZPL^FN11^FD#ONo^FS^FN12^FD#OPos^FS^FN13^FDQA,http://172.21.0.90/I4.0/mes4/mes4.php?content=order&ONo-OPos=#ONo-#OPos^FS^XZ;0;0;1
2000;70;2121;2;print label;114;80;0;900;0;2023-10-18 16:43:40;2023-10-18 16:43:49;2023-10-18 17:44:20;2023-10-18 17:44:27;1;7;0;0;0;0;0;0;^XA^XF?:#Parameter1.ZPL^FN11^FD#ONo^FS^FN12^FD#OPos^FS^FN13^FDQA,http://172.21.0.90/I4.0/mes4/mes4.php?content=order&ONo-OPos=#ONo-#OPos^FS^XZ;0;0;1
2;70;2122;1;comissioning suborder 3;1010;80;0;0;0;2023-10-18 16:41:45;2023-10-18 16:41:45;2023-10-18 16:41:49;2023-10-18 16:41:49;1;0;0;0;0;0;0;0;;0;0;1
6003;70;2124;1;comissioning suborder 3;1010;80;0;0;0;2023-10-18 17:30:26;2023-10-18 17:30:30;2023-10-18 17:30:42;2023-10-18 17:30:42;1;0;0;0;0;0;0;0;;0;0;1
2000;70;2147;3;print label;114;80;0;900;0;2023-10-19 17:38:18;2023-10-19 17:38:27;NULL;NULL;1;7;0;0;0;0;0;0;^XA^XF?:#Parameter1.ZPL^FN11^FD#ONo^FS^FN12^FD#OPos^FS^FN13^FDQA,http://172.21.0.90/I4.0/mes4/mes4.php?content=order&ONo-OPos=#ONo-#OPos^FS^XZ;0;0;1
2000;70;2147;4;print label;114;80;0;900;0;2023-10-19 17:38:38;2023-10-19 17:38:47;NULL;NULL;1;7;0;0;0;0;0;0;^XA^XF?:#Parameter1.ZPL^FN11^FD#ONo^FS^FN12^FD#OPos^FS^FN13^FDQA,http://172.21.0.90/I4.0/mes4/mes4.php?content=order&ONo-OPos=#ONo-#OPos^FS^XZ;0;0;1
2000;70;2147;5;print label;114;80;0;900;0;2023-10-19 17:38:58;2023-10-19 17:39:07;NULL;NULL;1;7;0;0;0;0;0;0;^XA^XF?:#Parameter1.ZPL^FN11^FD#ONo^FS^FN12^FD#OPos^FS^FN13^FDQA,http://172.21.0.90/I4.0/mes4/mes4.php?content=order&ONo-OPos=#ONo-#OPos^FS^XZ;0;0;1
9008;70;2264;1;pressing with force regulation;111;80;0;0;0;2025-03-21 14:42:03;2025-03-21 14:42:10;2025-03-21 14:46:36;2025-03-21 14:46:40;1;5;0;0;1837000;0;151;0;;0;0;1
9008;70;2264;2;pressing with force regulation;111;80;0;0;0;2025-03-21 14:42:03;2025-03-21 14:42:10;2025-03-21 14:47:14;2025-03-21 14:47:18;1;5;0;0;1837000;0;151;0;;0;0;1
9008;70;2266;1;pressing with force regulation;111;80;0;0;0;2025-03-26 10:48:35;2025-03-26 10:48:42;2025-03-26 11:05:57;2025-03-26 11:06:01;1;5;0;0;1837000;0;151;0;;0;0;1
9008;70;2267;1;pressing with force regulation;111;80;0;0;0;2025-03-26 11:09:02;2025-03-26 11:09:09;2025-03-26 11:31:01;2025-03-26 11:31:05;1;5;0;0;1837000;0;151;0;;0;0;1
9008;70;2268;1;pressing with force regulation;111;80;0;0;0;2025-03-26 11:27:50;2025-03-26 11:27:57;2025-03-26 11:45:56;2025-03-26 11:46:00;1;5;0;0;1837000;0;151;0;;0;0;1
1;80;2007;1;comissioning suborder 5;1010;90;0;0;0;2023-10-09 16:56:08;2023-10-09 16:56:08;2023-10-09 16:57:40;2023-10-09 16:57:40;1;0;0;0;0;0;0;0;;0;0;1
1;80;2046;1;comissioning suborder 4;1010;90;0;0;0;2023-10-10 18:26:33;2023-10-10 18:26:33;2023-10-10 18:26:52;2023-10-10 18:26:52;1;0;0;0;0;0;0;0;;0;0;1
2;80;2076;1;comissioning suborder 4;1010;90;0;0;0;2023-10-16 16:07:51;2023-10-16 16:07:51;2023-10-16 16:18:13;2023-10-16 16:18:13;1;0;0;0;0;0;0;0;;0;0;1
2;80;2078;1;comissioning suborder 4;1010;90;0;0;0;2023-10-16 16:44:48;2023-10-16 16:44:48;2023-10-16 16:44:59;2023-10-16 16:44:59;1;0;0;0;0;0;0;0;;0;0;1
2;80;2080;1;comissioning suborder 4;1010;90;0;0;0;2023-10-16 17:02:49;2023-10-16 17:02:49;2023-10-16 17:03:01;2023-10-16 17:03:01;1;0;0;0;0;0;0;0;;0;0;1
2;80;2084;1;comissioning suborder 4;1010;90;0;0;0;2023-10-16 17:26:21;2023-10-16 17:26:25;2023-10-16 17:26:15;2023-10-16 17:26:15;1;0;0;0;0;0;0;0;;0;0;1
2;80;2086;1;comissioning suborder 4;1010;90;0;0;0;2023-10-16 17:44:48;2023-10-16 17:44:52;2023-10-16 17:44:42;2023-10-16 17:44:42;1;0;0;0;0;0;0;0;;0;0;1
1;80;2091;1;comissioning suborder 4;1010;90;0;0;0;2023-10-16 18:12:37;2023-10-16 18:13:07;2023-10-16 18:18:08;2023-10-16 18:18:08;1;0;0;0;0;0;0;0;;0;0;1
6002;80;2097;1;comissioning suborder 4;1010;90;0;0;0;2023-10-18 08:41:29;2023-10-18 08:41:33;2023-10-18 08:45:00;2023-10-18 08:45:00;1;0;0;0;0;0;0;0;;0;0;1
2;80;2100;1;comissioning suborder 4;1010;90;0;0;0;2023-10-18 10:21:39;2023-10-18 10:21:39;2023-10-18 10:21:49;2023-10-18 10:21:49;1;0;0;0;0;0;0;0;;0;0;1
2000;80;2101;1;place part from carrier to box;310;90;0;0;0;2023-10-18 10:30:23;2023-10-18 10:30:33;NULL;NULL;1;8;0;0;0;0;0;0;http://172.21.0.90/I4.0/mes4/EN/mes4.php?content=manual&OpNo=510&Workpiece=#Parameter7&Action=#Parameter8&text=;0;0;1
2000;80;2101;2;place part from carrier to box;310;90;0;0;0;2023-10-18 10:30:43;2023-10-18 10:30:53;2023-10-18 10:54:11;2023-10-18 10:54:36;1;8;0;0;0;0;0;0;http://172.21.0.90/I4.0/mes4/EN/mes4.php?content=manual&OpNo=510&Workpiece=#Parameter7&Action=#Parameter8&text=;0;0;1
2;80;2102;1;comissioning suborder 4;1010;90;0;0;0;2023-10-18 10:28:39;2023-10-18 10:28:39;2023-10-18 10:28:41;2023-10-18 10:28:41;1;0;0;0;0;0;0;0;;0;0;1
6002;80;2111;1;comissioning suborder 4;1010;90;0;0;0;2023-10-18 15:48:59;2023-10-18 15:49:03;2023-10-18 15:50:58;2023-10-18 15:50:58;1;0;0;0;0;0;0;0;;0;0;1
2000;80;2113;1;place part from carrier to box;310;90;0;900;0;2023-10-18 15:53:20;2023-10-18 15:53:30;2023-10-18 16:14:37;2023-10-18 16:15:03;1;8;0;0;0;0;0;0;http://172.21.0.90/I4.0/mes4/EN/mes4.php?content=manual&OpNo=510&Workpiece=#Parameter7&Action=#Parameter8&text=;0;0;1
2000;80;2113;2;place part from carrier to box;310;90;0;900;0;2023-10-18 15:53:40;2023-10-18 15:53:50;2023-10-18 16:15:06;2023-10-18 16:15:32;1;8;0;0;0;0;0;0;http://172.21.0.90/I4.0/mes4/EN/mes4.php?content=manual&OpNo=510&Workpiece=#Parameter7&Action=#Parameter8&text=;0;0;1
2;80;2116;1;comissioning suborder 4;1010;90;0;0;0;2023-10-18 15:53:21;2023-10-18 15:53:21;2023-10-18 15:55:09;2023-10-18 15:55:09;1;0;0;0;0;0;0;0;;0;0;1
2;80;2120;1;comissioning suborder 4;1010;90;0;0;0;2023-10-18 16:31:42;2023-10-18 16:31:42;2023-10-18 16:31:53;2023-10-18 16:31:53;1;0;0;0;0;0;0;0;;0;0;1
