WPNo;StepNo;ONo;OPos;ParameterNo;Parameter;ParameterType
2000;20;2157;17;1;90;1
2000;20;2157;17;2;17;4
2000;20;2157;17;3;25;2
2000;20;2157;18;1;90;1
2000;20;2157;18;2;18;4
2000;20;2157;18;3;25;2
2000;20;2157;19;1;90;1
2000;20;2157;19;2;19;4
2000;20;2157;19;3;25;2
2000;20;2157;20;1;90;1
2000;20;2157;20;2;20;4
2000;20;2157;20;3;25;2
2000;20;2157;21;1;90;1
2000;20;2157;21;2;21;4
2000;20;2157;21;3;25;2
2000;20;2157;22;1;90;1
2000;20;2157;22;2;22;4
2000;20;2157;22;3;25;2
2000;20;2157;23;1;90;1
2000;20;2157;23;2;23;4
2000;20;2157;23;3;25;2
2000;20;2157;24;1;90;1
2000;20;2157;24;2;24;4
2000;20;2157;24;3;25;2
2000;20;2157;25;1;90;1
2000;20;2157;25;2;25;4
2000;20;2157;25;3;25;2
2000;20;2157;26;1;90;1
2000;20;2157;26;2;26;4
2000;20;2157;26;3;25;2
2000;20;2157;27;1;90;1
2000;20;2157;27;2;27;4
2000;20;2157;27;3;25;2
2000;20;2157;28;1;90;1
2000;20;2157;28;2;28;4
2000;20;2157;28;3;25;2
2000;20;2157;29;1;90;1
2000;20;2157;29;2;29;4
2000;20;2157;29;3;25;2
2000;20;2157;30;1;90;1
2000;20;2157;30;2;30;4
2000;20;2157;30;3;25;2
2000;20;2157;31;1;90;1
2000;20;2157;31;2;31;4
2000;20;2157;31;3;25;2
2000;20;2157;32;1;90;1
2000;20;2157;32;2;32;4
2000;20;2157;32;3;25;2
2210;20;2161;1;1;91;1
2210;20;2161;1;2;1;4
2210;20;2161;1;3;0;1
2210;20;2161;2;1;91;1
2210;20;2161;2;2;1;4
2210;20;2161;2;3;0;1
210;20;2162;1;1;210;4
210;20;2162;1;2;0;1
210;20;2162;1;3;0;1
210;20;2162;1;4;0;1
210;20;2162;1;5;210;1
214;20;2162;2;1;4;4
214;20;2162;2;2;130;2
214;20;2162;2;3;130;2
214;20;2162;2;4;120;1
214;20;2162;2;5;0;1
1200;20;2163;1;1;1;4
1200;20;2163;1;2;0;2
1200;20;2163;1;3;0;2
1200;20;2163;1;4;120;1
1200;20;2163;1;5;0;1
2300;20;2165;1;1;91;1
2300;20;2165;1;2;1;4
2300;20;2165;1;3;0;1
2300;20;2165;2;1;91;1
2300;20;2165;2;2;1;4
2300;20;2165;2;3;0;1
210;20;2170;1;1;0;4
210;20;2170;1;2;0;1
210;20;2170;1;3;0;1
210;20;2170;1;4;0;1
210;20;2170;1;5;210;1
210;20;2171;1;1;16;2
210;20;2171;1;2;0;2
210;20;2171;1;3;210;2
210;20;2171;1;4;0;1
210;20;2171;1;5;0;1
210;20;2171;1;6;0;1
210;20;2171;1;7;0;1
210;20;2173;1;1;16;2
210;20;2173;1;2;4;2
210;20;2173;1;3;210;2
210;20;2173;1;4;0;1
210;20;2173;1;5;0;1
210;20;2173;1;6;0;1
210;20;2173;1;7;0;1
210;20;2175;1;1;16;2
210;20;2175;1;2;4;2
210;20;2175;1;3;210;2
210;20;2175;1;4;0;1
210;20;2175;1;5;0;1
210;20;2175;1;6;0;1
210;20;2175;1;7;0;1
210;20;2175;2;1;16;2
210;20;2175;2;2;4;2
210;20;2175;2;3;210;2
210;20;2175;2;4;0;1
210;20;2175;2;5;0;1
210;20;2175;2;6;0;1
210;20;2175;2;7;0;1
1214;20;2176;1;1;4;4
1214;20;2176;1;2;130;2
1214;20;2176;1;3;130;2
1214;20;2176;1;4;120;1
1214;20;2176;1;5;0;1
1214;20;2176;2;1;4;4
1214;20;2176;2;2;130;2
1214;20;2176;2;3;130;2
1214;20;2176;2;4;120;1
1214;20;2176;2;5;0;1
200;20;2177;1;1;510;4
200;20;2177;1;2;0;1
200;20;2177;1;3;0;1
200;20;2177;1;4;0;1
200;20;2177;1;5;510;2
200;20;2177;2;1;410;4
200;20;2177;2;2;0;1
200;20;2177;2;3;0;1
200;20;2177;2;4;0;1
200;20;2177;2;5;410;2
200;20;2177;3;1;310;4
200;20;2177;3;2;0;1
200;20;2177;3;3;0;1
200;20;2177;3;4;0;1
200;20;2177;3;5;310;2
2000;20;2178;1;1;2;4
2000;20;2178;1;2;130;2
2000;20;2178;1;3;0;2
2000;20;2178;1;4;120;1
2000;20;2178;1;5;0;1
2000;20;2178;2;1;3;4
2000;20;2178;2;2;0;2
2000;20;2178;2;3;130;2
2000;20;2178;2;4;120;1
2000;20;2178;2;5;0;1
2000;20;2178;3;1;4;4
2000;20;2178;3;2;130;2
2000;20;2178;3;3;130;2
2000;20;2178;3;4;120;1
2000;20;2178;3;5;0;1
210;20;2179;1;1;16;2
210;20;2179;1;2;4;2
210;20;2179;1;3;210;2
210;20;2179;1;4;0;1
210;20;2179;1;5;0;1
210;20;2179;1;6;0;1
210;20;2179;1;7;0;1
200;20;2180;1;1;510;4
200;20;2180;1;2;0;1
200;20;2180;1;3;0;1
200;20;2180;1;4;0;1
200;20;2180;1;5;510;2
1214;20;2181;1;1;4;4
1214;20;2181;1;2;130;2
1214;20;2181;1;3;130;2
1214;20;2181;1;4;120;1
1214;20;2181;1;5;0;1
2000;20;2182;1;1;4;4
2000;20;2182;1;2;130;2
2000;20;2182;1;3;130;2
2000;20;2182;1;4;120;1
2000;20;2182;1;5;0;1
2300;20;2183;1;1;91;1
2300;20;2183;1;2;1;4
2300;20;2183;1;3;0;1
2300;20;2183;2;1;91;1
2300;20;2183;2;2;1;4
2300;20;2183;2;3;0;1
2300;20;2183;3;1;91;1
2300;20;2183;3;2;1;4
2300;20;2183;3;3;0;1
2300;20;2184;1;1;91;1
2300;20;2184;1;2;1;4
2300;20;2184;1;3;0;1
2300;20;2185;1;1;91;1
2300;20;2185;1;2;1;4
2300;20;2185;1;3;0;1
2300;20;2186;1;1;91;1
2300;20;2186;1;2;1;4
2300;20;2186;1;3;0;1
210;20;2188;1;1;16;2
210;20;2188;1;2;4;2
210;20;2188;1;3;210;2
210;20;2188;1;4;0;1
210;20;2188;1;5;0;1
210;20;2188;1;6;0;1
210;20;2188;1;7;0;1
210;20;2188;2;1;16;2
210;20;2188;2;2;4;2
210;20;2188;2;3;210;2
210;20;2188;2;4;0;1
210;20;2188;2;5;0;1
210;20;2188;2;6;0;1
210;20;2188;2;7;0;1
200;20;2189;1;1;510;4
200;20;2189;1;2;0;1
200;20;2189;1;3;0;1
200;20;2189;1;4;0;1
200;20;2189;1;5;510;2
200;20;2189;2;1;410;4
200;20;2189;2;2;0;1
200;20;2189;2;3;0;1
200;20;2189;2;4;0;1
200;20;2189;2;5;410;2
200;20;2189;3;1;310;4
200;20;2189;3;2;0;1
200;20;2189;3;3;0;1
200;20;2189;3;4;0;1
200;20;2189;3;5;310;2
2200;20;2191;1;1;28;1
2200;20;2191;1;2;310;2
2210;20;2192;1;1;91;1
2210;20;2192;1;2;1;4
2210;20;2192;1;3;0;1
2210;20;2192;2;1;91;1
2210;20;2192;2;2;2;4
2210;20;2192;2;3;0;1
2210;20;2192;3;1;91;1
2210;20;2192;3;2;1;4
2210;20;2192;3;3;0;1
2210;20;2192;4;1;91;1
2210;20;2192;4;2;1;4
2210;20;2192;4;3;0;1
2200;20;2193;1;1;28;1
2200;20;2193;1;2;410;2
2200;20;2193;2;1;28;1
2200;20;2193;2;2;410;2
2200;20;2193;3;1;28;1
2200;20;2193;3;2;410;2
2200;20;2193;4;1;28;1
2200;20;2193;4;2;410;2
2210;20;2194;1;1;91;1
2210;20;2194;1;2;1;4
2210;20;2194;1;3;0;1
2200;20;2196;1;1;28;1
2200;20;2196;1;2;210;2
2000;20;2197;1;1;3;4
2000;20;2197;1;2;0;2
2000;20;2197;1;3;130;2
2000;20;2197;1;4;120;1
2000;20;2197;1;5;0;1
2000;20;2197;2;1;2;4
2000;20;2197;2;2;130;2
2000;20;2197;2;3;0;2
2000;20;2197;2;4;120;1
2000;20;2197;2;5;0;1
2000;20;2197;3;1;1;4
2000;20;2197;3;2;0;2
2000;20;2197;3;3;0;2
2000;20;2197;3;4;120;1
2000;20;2197;3;5;0;1
2000;20;2197;4;1;4;4
2000;20;2197;4;2;130;2
2000;20;2197;4;3;130;2
2000;20;2197;4;4;120;1
2000;20;2197;4;5;0;1
2300;20;2198;1;1;7;1
2300;20;2198;1;2;2;1
2300;20;2198;1;3;2000;3
2300;20;2198;1;4;0;1
2300;20;2198;1;5;0;1
2300;20;2198;1;6;0;1
2300;20;2198;1;7;0;1
2310;20;2199;1;1;91;1
2310;20;2199;1;2;1;4
2310;20;2199;1;3;0;1
2310;20;2199;2;1;91;1
2310;20;2199;2;2;2;4
2310;20;2199;2;3;0;1
2310;20;2199;3;1;91;1
2310;20;2199;3;2;2;4
2310;20;2199;3;3;0;1
2310;20;2199;4;1;91;1
2310;20;2199;4;2;2;4
2310;20;2199;4;3;0;1
2200;20;2201;1;1;28;1
2200;20;2201;1;2;210;2
2200;20;2202;1;1;28;1
2200;20;2202;1;2;210;2
2200;20;2203;1;1;28;1
2200;20;2203;1;2;210;2
2200;20;2203;2;1;28;1
2200;20;2203;2;2;210;2
2210;20;2204;1;1;91;1
2210;20;2204;1;2;1;4
2210;20;2204;1;3;0;1
2210;20;2204;2;1;91;1
2210;20;2204;2;2;1;4
2210;20;2204;2;3;0;1
2210;20;2204;3;1;91;1
2210;20;2204;3;2;1;4
2210;20;2204;3;3;0;1
2210;20;2204;4;1;91;1
2210;20;2204;4;2;1;4
2210;20;2204;4;3;0;1
2210;20;2204;5;1;91;1
2210;20;2204;5;2;1;4
2210;20;2204;5;3;0;1
2210;20;2204;6;1;91;1
2210;20;2204;6;2;1;4
2210;20;2204;6;3;0;1
1214;20;2207;1;1;4;4
1214;20;2207;1;2;130;2
1214;20;2207;1;3;130;2
1214;20;2207;1;4;120;1
1214;20;2207;1;5;0;1
1214;20;2207;2;1;4;4
1214;20;2207;2;2;130;2
1214;20;2207;2;3;130;2
1214;20;2207;2;4;120;1
1214;20;2207;2;5;0;1
1214;20;2207;3;1;4;4
1214;20;2207;3;2;130;2
1214;20;2207;3;3;130;2
1214;20;2207;3;4;120;1
1214;20;2207;3;5;0;1
1214;20;2207;4;1;4;4
1214;20;2207;4;2;130;2
1214;20;2207;4;3;130;2
1214;20;2207;4;4;120;1
1214;20;2207;4;5;0;1
1214;20;2207;5;1;4;4
1214;20;2207;5;2;130;2
1214;20;2207;5;3;130;2
1214;20;2207;5;4;120;1
1214;20;2207;5;5;0;1
1214;20;2207;6;1;4;4
1214;20;2207;6;2;130;2
1214;20;2207;6;3;130;2
1214;20;2207;6;4;120;1
1214;20;2207;6;5;0;1
1214;20;2207;7;1;4;4
1214;20;2207;7;2;130;2
1214;20;2207;7;3;130;2
1214;20;2207;7;4;120;1
1214;20;2207;7;5;0;1
1214;20;2207;8;1;4;4
1214;20;2207;8;2;130;2
1214;20;2207;8;3;130;2
1214;20;2207;8;4;120;1
1214;20;2207;8;5;0;1
2200;20;2210;1;1;28;1
2200;20;2210;1;2;210;2
2200;20;2210;2;1;28;1
2200;20;2210;2;2;210;2
2210;20;2211;1;1;91;1
2210;20;2211;1;2;1;4
2210;20;2211;1;3;0;1
2210;20;2211;2;1;91;1
2210;20;2211;2;2;2;4
2210;20;2211;2;3;0;1
2210;20;2211;3;1;91;1
2210;20;2211;3;2;1;4
2210;20;2211;3;3;0;1
2200;20;2212;1;1;28;1
2200;20;2212;1;2;210;2
2000;20;2213;1;1;4;4
2000;20;2213;1;2;130;2
2000;20;2213;1;3;130;2
2000;20;2213;1;4;120;1
2000;20;2213;1;5;0;1
1214;20;2214;1;1;4;4
1214;20;2214;1;2;130;2
1214;20;2214;1;3;130;2
1214;20;2214;1;4;120;1
1214;20;2214;1;5;0;1
210;20;2216;1;1;16;2
210;20;2216;1;2;4;2
210;20;2216;1;3;210;2
210;20;2216;1;4;0;1
210;20;2216;1;5;0;1
210;20;2216;1;6;0;1
210;20;2216;1;7;0;1
210;20;2217;1;1;16;2
210;20;2217;1;2;4;2
210;20;2217;1;3;210;2
210;20;2217;1;4;0;1
210;20;2217;1;5;0;1
210;20;2217;1;6;0;1
210;20;2217;1;7;0;1
1214;20;2219;1;1;4;4
1214;20;2219;1;2;130;2
1214;20;2219;1;3;130;2
1214;20;2219;1;4;120;1
1214;20;2219;1;5;0;1
2210;20;2220;1;1;91;1
2210;20;2220;1;2;1;4
2210;20;2220;1;3;0;1
2210;20;2221;1;1;91;1
2210;20;2221;1;2;1;4
2210;20;2221;1;3;0;1
2210;20;2222;1;1;91;1
2210;20;2222;1;2;1;4
2210;20;2222;1;3;0;1
2210;20;2223;1;1;91;1
2210;20;2223;1;2;1;4
2210;20;2223;1;3;0;1
2210;20;2224;1;1;91;1
2210;20;2224;1;2;1;4
2210;20;2224;1;3;0;1
210;20;2225;1;1;16;2
210;20;2225;1;2;4;2
210;20;2225;1;3;210;2
210;20;2225;1;4;0;1
210;20;2225;1;5;0;1
210;20;2225;1;6;0;1
210;20;2225;1;7;0;1
1214;20;2227;1;1;4;4
1214;20;2227;1;2;130;2
1214;20;2227;1;3;130;2
1214;20;2227;1;4;120;1
1214;20;2227;1;5;0;1
210;20;2228;1;1;16;2
210;20;2228;1;2;4;2
210;20;2228;1;3;210;2
210;20;2228;1;4;0;1
210;20;2228;1;5;0;1
210;20;2228;1;6;0;1
210;20;2228;1;7;0;1
1214;20;2229;1;1;4;4
1214;20;2229;1;2;130;2
1214;20;2229;1;3;130;2
1214;20;2229;1;4;120;1
1214;20;2229;1;5;0;1
9001;20;2236;1;1;4;4
9001;20;2236;1;2;130;2
9001;20;2236;1;3;130;2
9001;20;2236;1;4;120;2
9001;20;2236;1;5;0;2
9001;20;2238;1;1;4;4
9001;20;2238;1;2;130;3
9001;20;2238;1;3;130;3
9001;20;2238;1;4;120;2
9001;20;2238;1;5;0;2
9001;20;2240;1;1;4;4
9001;20;2240;1;2;130;2
9001;20;2240;1;3;130;2
9001;20;2240;1;4;120;2
9001;20;2240;1;5;0;2
9001;20;2245;1;1;4;4
9001;20;2245;1;2;130;2
9001;20;2245;1;3;130;2
9001;20;2245;1;4;120;1
9001;20;2245;1;5;0;1
9005;20;2248;1;1;1;2
9005;20;2248;1;2;0;4
9001;20;2250;1;1;4;4
9001;20;2250;1;2;130;2
9001;20;2250;1;3;130;2
9001;20;2250;1;4;120;1
9001;20;2250;1;5;0;1
9001;20;2251;1;1;4;4
9001;20;2251;1;2;130;2
9001;20;2251;1;3;130;2
9001;20;2251;1;4;120;1
9001;20;2251;1;5;0;1
9006;20;2255;1;1;4;2
9006;20;2255;1;2;0;4
9001;20;2256;1;1;4;4
9001;20;2256;1;2;130;2
9001;20;2256;1;3;130;2
9001;20;2256;1;4;120;1
9001;20;2256;1;5;0;1
2310;20;2259;1;1;91;1
2310;20;2259;1;2;1;4
2310;20;2259;1;3;0;1
2210;20;2261;1;1;91;1
2210;20;2261;1;2;1;4
2210;20;2261;1;3;0;1
2210;20;2262;1;1;91;1
2210;20;2262;1;2;1;4
2210;20;2262;1;3;0;1
2210;20;2262;2;1;91;1
2210;20;2262;2;2;1;4
2210;20;2262;2;3;0;1
2210;20;2262;3;1;91;1
2210;20;2262;3;2;1;4
2210;20;2262;3;3;0;1
2210;20;2262;4;1;91;1
2210;20;2262;4;2;1;4
2210;20;2262;4;3;0;1
2210;20;2262;5;1;91;1
2210;20;2262;5;2;1;4
2210;20;2262;5;3;0;1
2210;20;2262;6;1;91;1
2210;20;2262;6;2;1;4
2210;20;2262;6;3;0;1
2210;20;2262;7;1;91;1
2210;20;2262;7;2;1;4
2210;20;2262;7;3;0;1
2210;20;2262;8;1;91;1
2210;20;2262;8;2;1;4
2210;20;2262;8;3;0;1
9008;20;2264;1;1;91;1
9008;20;2264;1;2;1;4
9008;20;2264;1;3;0;2
9008;20;2264;2;1;91;1
9008;20;2264;2;2;1;4
9008;20;2264;2;3;0;2
9008;20;2266;1;1;91;1
9008;20;2266;1;2;1;4
9008;20;2266;1;3;0;2
9008;20;2267;1;1;91;1
9008;20;2267;1;2;1;4
9008;20;2267;1;3;0;2
9008;20;2268;1;1;91;1
9008;20;2268;1;2;1;4
9008;20;2268;1;3;0;2
9001;20;2290;1;1;0;4
9001;20;2290;1;2;130;2
9001;20;2290;1;3;130;2
9001;20;2290;1;4;120;1
9001;20;2290;1;5;0;1
2000;20;2291;1;1;0;4
2000;20;2291;1;2;130;2
2000;20;2291;1;3;130;2
2000;20;2291;1;4;120;1
2000;20;2291;1;5;0;1
2000;20;2292;1;1;0;4
2000;20;2292;1;2;130;2
2000;20;2292;1;3;130;2
2000;20;2292;1;4;120;1
2000;20;2292;1;5;0;1
1214;20;2294;1;1;0;4
1214;20;2294;1;2;130;2
1214;20;2294;1;3;130;2
1214;20;2294;1;4;120;1
1214;20;2294;1;5;0;1
200;20;2296;1;1;0;4
200;20;2296;1;2;0;1
200;20;2296;1;3;0;1
200;20;2296;1;4;0;1
200;20;2296;1;5;510;2
9012;20;2298;1;1;0;4
9012;20;2298;1;2;130;2
9012;20;2298;1;3;130;2
9012;20;2298;1;4;120;2
9012;20;2298;1;5;0;2
9012;20;2299;1;1;0;4
9012;20;2299;1;2;130;2
9012;20;2299;1;3;130;2
9012;20;2299;1;4;120;2
9012;20;2299;1;5;0;2
9012;20;2300;1;1;4;4
9012;20;2300;1;2;130;2
9012;20;2300;1;3;130;2
9012;20;2300;1;4;120;2
9012;20;2300;1;5;0;2
9012;20;2301;1;1;4;4
9012;20;2301;1;2;130;2
9012;20;2301;1;3;130;2
9012;20;2301;1;4;120;2
9012;20;2301;1;5;0;2
9012;20;2305;1;1;4;4
9012;20;2305;1;2;130;2
9012;20;2305;1;3;130;2
9012;20;2305;1;4;120;2
9012;20;2305;1;5;0;2
9012;20;2307;1;1;4;4
9012;20;2307;1;2;130;2
9012;20;2307;1;3;130;2
9012;20;2307;1;4;120;2
9012;20;2307;1;5;0;2
210;20;2309;1;1;16;2
210;20;2309;1;2;4;2
210;20;2309;1;3;210;2
210;20;2309;1;4;0;1
210;20;2309;1;5;0;1
210;20;2309;1;6;0;1
210;20;2309;1;7;0;1
1214;20;2313;1;1;0;4
1214;20;2313;1;2;130;2
1214;20;2313;1;3;130;2
1214;20;2313;1;4;120;1
1214;20;2313;1;5;0;1
9005;20;2315;1;1;4;4
9005;20;2315;1;2;130;2
9005;20;2315;1;3;130;2
9005;20;2315;1;4;120;2
9005;20;2315;1;5;0;2
9005;20;2325;1;1;4;4
9005;20;2325;1;2;130;2
9005;20;2325;1;3;130;2
9005;20;2325;1;4;120;2
9005;20;2325;1;5;0;2
9005;20;2327;1;1;4;4
9005;20;2327;1;2;130;2
9005;20;2327;1;3;130;2
9005;20;2327;1;4;120;2
9005;20;2327;1;5;0;2
9005;20;2327;2;1;4;4
9005;20;2327;2;2;130;2
9005;20;2327;2;3;130;2
9005;20;2327;2;4;120;2
9005;20;2327;2;5;0;2
9005;20;2328;1;1;4;4
9005;20;2328;1;2;130;2
9005;20;2328;1;3;130;2
9005;20;2328;1;4;120;2
9005;20;2328;1;5;0;2
9005;20;2328;2;1;4;4
9005;20;2328;2;2;130;2
9005;20;2328;2;3;130;2
9005;20;2328;2;4;120;2
9005;20;2328;2;5;0;2
9005;20;2328;3;1;4;4
9005;20;2328;3;2;130;2
9005;20;2328;3;3;130;2
9005;20;2328;3;4;120;2
9005;20;2328;3;5;0;2
1;30;2007;1;1;91;1
1;30;2007;1;2;1;4
1;30;2007;1;3;0;1
1;30;2044;1;1;91;1
1;30;2044;1;2;1;4
1;30;2044;1;3;0;1
1;30;2046;1;1;28;1
1;30;2046;1;2;0;1
1;30;2046;1;3;1;4
1;30;2046;1;4;9, 0, 0;1
3;30;2050;1;1;28;1
3;30;2050;1;2;0;1
3;30;2050;1;3;0;4
3;30;2050;1;4;9, 0, 0;1
3;30;2051;1;1;28;1
3;30;2051;1;2;0;1
3;30;2051;1;3;0;4
3;30;2051;1;4;9, 0, 0;1
3;30;2052;1;1;28;1
3;30;2052;1;2;0;1
3;30;2052;1;3;1;4
3;30;2052;1;4;9, 0, 0;1
5000;30;2074;1;1;91;1
5000;30;2074;1;2;3;4
5000;30;2074;1;3;310;4
5000;30;2074;2;1;91;1
5000;30;2074;2;2;2;4
5000;30;2074;2;3;310;4
5000;30;2074;3;1;91;1
5000;30;2074;3;2;1;4
5000;30;2074;3;3;310;4
2;30;2076;1;1;28;1
2;30;2076;1;2;0;1
2;30;2076;1;3;3;4
2;30;2076;1;4;9, 0, 0;1
5000;30;2077;1;1;91;1
5000;30;2077;1;2;4;4
5000;30;2077;1;3;310;4
5000;30;2077;2;1;91;1
5000;30;2077;2;2;6;4
5000;30;2077;2;3;310;4
5000;30;2077;3;1;91;1
5000;30;2077;3;2;5;4
5000;30;2077;3;3;310;4
2;30;2078;1;1;28;1
2;30;2078;1;2;0;1
2;30;2078;1;3;3;4
2;30;2078;1;4;9, 0, 0;1
5000;30;2079;1;1;91;1
5000;30;2079;1;2;7;4
5000;30;2079;1;3;210;4
5000;30;2079;2;1;91;1
5000;30;2079;2;2;9;4
5000;30;2079;2;3;310;4
5000;30;2079;3;1;91;1
5000;30;2079;3;2;8;4
5000;30;2079;3;3;510;4
2;30;2080;1;1;28;1
2;30;2080;1;2;0;1
2;30;2080;1;3;3;4
2;30;2080;1;4;9, 0, 0;1
6000;30;2082;1;1;91;1
6000;30;2082;1;2;2;4
6000;30;2082;1;3;1;1
5000;30;2083;1;1;91;1
5000;30;2083;1;2;10;4
5000;30;2083;1;3;410;4
5000;30;2083;2;1;91;1
5000;30;2083;2;2;13;4
5000;30;2083;2;3;410;4
5000;30;2083;3;1;91;1
5000;30;2083;3;2;11;4
5000;30;2083;3;3;410;4
5000;30;2083;4;1;91;1
5000;30;2083;4;2;12;4
5000;30;2083;4;3;410;4
2;30;2084;1;1;28;1
2;30;2084;1;2;0;1
2;30;2084;1;3;2;4
2;30;2084;1;4;9, 0, 0;1
5000;30;2085;1;1;91;1
5000;30;2085;1;2;17;4
5000;30;2085;1;3;410;4
5000;30;2085;2;1;91;1
5000;30;2085;2;2;14;4
5000;30;2085;2;3;410;4
5000;30;2085;3;1;91;1
5000;30;2085;3;2;18;4
5000;30;2085;3;3;410;4
5000;30;2085;4;1;91;1
5000;30;2085;4;2;16;4
5000;30;2085;4;3;410;4
2;30;2086;1;1;28;1
2;30;2086;1;2;0;1
2;30;2086;1;3;3;4
2;30;2086;1;4;9, 0, 0;1
3;30;2088;1;1;28;1
3;30;2088;1;2;0;1
3;30;2088;1;3;2;4
3;30;2088;1;4;9, 0, 0;1
5001;30;2089;1;1;90;1
5001;30;2089;1;2;10;4
5001;30;2089;1;3;25;1
5001;30;2089;2;1;90;1
5001;30;2089;2;2;11;4
5001;30;2089;2;3;25;1
5001;30;2089;3;1;90;1
5001;30;2089;3;2;12;4
5001;30;2089;3;3;25;1
5001;30;2089;4;1;90;1
5001;30;2089;4;2;13;4
5001;30;2089;4;3;25;1
3;30;2090;1;1;28;1
3;30;2090;1;2;0;1
3;30;2090;1;3;7;4
3;30;2090;1;4;9, 0, 0;1
1;30;2091;1;1;28;1
1;30;2091;1;2;0;1
1;30;2091;1;3;8;4
1;30;2091;1;4;9, 0, 0;1
214;30;2094;1;1;4;4
214;30;2094;1;2;0;4
214;30;2094;1;3;0;4
214;30;2094;1;4;4;4
214;30;2094;1;5;130;1
214;30;2094;1;6;130;1
214;30;2094;1;7;120;1
214;30;2094;2;1;4;4
214;30;2094;2;2;0;4
214;30;2094;2;3;0;4
214;30;2094;2;4;1;4
214;30;2094;2;5;130;1
214;30;2094;2;6;130;1
214;30;2094;2;7;120;1
214;30;2094;3;1;4;4
214;30;2094;3;2;0;4
214;30;2094;3;3;0;4
214;30;2094;3;4;2;4
214;30;2094;3;5;130;1
214;30;2094;3;6;130;1
214;30;2094;3;7;120;1
214;30;2094;4;1;4;4
214;30;2094;4;2;0;4
214;30;2094;4;3;0;4
214;30;2094;4;4;5;4
214;30;2094;4;5;130;1
214;30;2094;4;6;130;1
214;30;2094;4;7;120;1
1214;30;2095;1;1;80;1
1214;30;2095;1;2;1;1
1214;30;2095;2;1;80;1
1214;30;2095;2;2;1;1
1214;30;2095;3;1;80;1
1214;30;2095;3;2;1;1
1214;30;2095;4;1;80;1
1214;30;2095;4;2;1;1
6000;30;2096;1;1;91;1
6000;30;2096;1;2;5;4
6000;30;2096;1;3;1;1
6002;30;2097;1;1;28;1
6002;30;2097;1;2;0;1
6002;30;2097;1;3;8;4
6002;30;2097;1;4;9, 0, 0;1
5000;30;2099;1;1;91;1
5000;30;2099;1;2;9;4
5000;30;2099;1;3;110;4
5000;30;2099;2;1;91;1
5000;30;2099;2;2;10;4
5000;30;2099;2;3;110;4
5000;30;2099;3;1;91;1
5000;30;2099;3;2;11;4
5000;30;2099;3;3;110;4
2;30;2100;1;1;28;1
2;30;2100;1;2;0;1
2;30;2100;1;3;9;4
2;30;2100;1;4;9, 0, 0;1
2000;30;2101;1;1;4;4
2000;30;2101;1;2;0;4
2000;30;2101;1;3;0;4
2000;30;2101;1;4;1;4
2000;30;2101;1;5;130;2
2000;30;2101;1;6;130;2
2000;30;2101;1;7;120;1
2000;30;2101;2;1;4;4
2000;30;2101;2;2;0;4
2000;30;2101;2;3;0;4
2000;30;2101;2;4;1;4
2000;30;2101;2;5;130;2
2000;30;2101;2;6;130;2
2000;30;2101;2;7;120;1
2;30;2102;1;1;28;1
2;30;2102;1;2;0;1
2;30;2102;1;3;9;4
2;30;2102;1;4;9, 0, 0;1
3;30;2103;1;1;28;1
3;30;2103;1;2;0;1
3;30;2103;1;3;4;4
3;30;2103;1;4;9, 0, 0;1
214;30;2106;1;1;4;4
214;30;2106;1;2;0;4
214;30;2106;1;3;0;4
214;30;2106;1;4;1;4
214;30;2106;1;5;130;1
214;30;2106;1;6;130;1
214;30;2106;1;7;120;1
214;30;2106;2;1;4;4
214;30;2106;2;2;0;4
214;30;2106;2;3;0;4
214;30;2106;2;4;4;4
214;30;2106;2;5;130;1
214;30;2106;2;6;130;1
214;30;2106;2;7;120;1
214;30;2106;3;1;4;4
214;30;2106;3;2;0;4
214;30;2106;3;3;0;4
214;30;2106;3;4;2;4
214;30;2106;3;5;130;1
214;30;2106;3;6;130;1
214;30;2106;3;7;120;1
214;30;2106;4;1;4;4
214;30;2106;4;2;0;4
214;30;2106;4;3;0;4
214;30;2106;4;4;3;4
214;30;2106;4;5;130;1
214;30;2106;4;6;130;1
214;30;2106;4;7;120;1
1214;30;2107;1;1;80;1
1214;30;2107;1;2;1;1
1214;30;2107;2;1;80;1
1214;30;2107;2;2;1;1
1214;30;2107;3;1;80;1
1214;30;2107;3;2;1;1
1214;30;2107;4;1;80;1
1214;30;2107;4;2;1;1
5001;30;2109;1;1;90;1
5001;30;2109;1;2;1;4
5001;30;2109;1;3;25;1
5001;30;2109;2;1;90;1
5001;30;2109;2;2;4;4
5001;30;2109;2;3;25;1
5001;30;2109;3;1;90;1
5001;30;2109;3;2;7;4
5001;30;2109;3;3;25;1
5001;30;2109;4;1;90;1
5001;30;2109;4;2;8;4
5001;30;2109;4;3;25;1
3;30;2110;1;1;28;1
3;30;2110;1;2;0;1
3;30;2110;1;3;16;4
3;30;2110;1;4;9, 0, 0;1
6002;30;2111;1;1;28;1
6002;30;2111;1;2;0;1
6002;30;2111;1;3;14;4
6002;30;2111;1;4;9, 0, 0;1
214;30;2112;1;1;4;4
214;30;2112;1;2;0;4
214;30;2112;1;3;0;4
214;30;2112;1;4;5;4
214;30;2112;1;5;130;1
214;30;2112;1;6;130;1
214;30;2112;1;7;120;1
214;30;2112;2;1;4;4
214;30;2112;2;2;0;4
214;30;2112;2;3;0;4
214;30;2112;2;4;6;4
